id,entityId,esUpdatedOn,standardId,standardName,accountId,accountName,modifiedDate,auxiliaries,status,publicStateNameEn,projectId,projectName,projectDescription,environmentalCategory,piusListed,projectStartDate,projectActivationDate,projectPublicVisibility,statePublicVisibility,projectSubmittedDate,projectRegistrationDate,projectEndDate,masterProjectId,masterProjectName,projectType,vcsProjectId,validatorName,validatorId,ragRating,stateCode,units,countryId,countryName,city,stateProvince,gridReference,latitude,longitude,accountExternalIdentifier,certification,additionalCertification,additionalGoalInfo,complianceEligibility,projectSubmissionId,submissionDate,startDate,latitudeLongitude,sectoralScope,unitsIssuedInPermanenceBufferAccount,unitsIssuedInCorrespondingAdjustmentReserveAccount,unitsIssuedInCountrySopReserveAccount,electricityGenerated,plasticCredits,exanteQuantity,unitsGhgEmissionReduction,unitsIssued,unitsInOmgeAccount,unitsInAppFundAccount,hcloaName,corrAdjustmentName,projectCategory,projectActivityType,considerAccountPrivate,authorizedRepresentative,methodologies,ccbStandardTypeId,ccbStandardTypeName,periodOfValidityStart,verraProjectRegistrationDate,regionId,regionName,area,website,proponents,afoluNames,avgAnnualVolVcu,otherGhgProgramName,otherGhgProgramId,registeredOtherGhgProgram,jnrProgramProjectName,creditPeriodStartDate,creditPeriodEndDate,sdContributions,projectSize,projectSizeId,creditPeriodTerm,creditPeriod,jurisdictionalStatus,jurisdictionalStatusId,jnrScenario,jnrScenarioId,dateOfInactivity,linkedVcsProjectId,registeredInVcs,estimatedAnnualCarbonDioxideRemovals,estimatedEmissionsAnnualReduction,projectMaterialTypes,projectEndOfLifeSelections,fuente,_id_estable,metodo_correccion_coords,COD_DANE,NOMBRE_MPI
110200000672750,110200000672750,2026-08-21T17:27:39.687867539,150000000000001,Verified Carbon Standard,,,2021-07-07T13:13:25,,Withdrawn,Withdrawn,2262,REDD+ Yaguara Llanos del Yari,"The YAGUARA II LLANOS DEL YARÍ Project aims at reducing deforestation through the actions of the indigenous communities from the ethnicities Piapoco, Piratapuyo and Pijao, that were recently displaced by the armed conflict in Colombia, and that now are returning to their territory wishing to restore their sovereignty over the land and to protect the remnants of highly threatened amazon forest and its biodiversity",Carbon,No,,,True,True,,,,,,,2262,,,,WITHDRAWN,False,100000000000011,Colombia,"Caqueta, San Jose del Guaviare, Meta",,,1.761024,-73.574749,,,,,,2262,2018-04-05T00:00:00,2018-04-05T00:00:00,-73.574749/1.761024,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0015 (Version NA),,,2018-04-05T00:00:00,,150000000000045.0,Latin America,124923.0,,CUESTA Y ASOCIADOS SAS (PP),,3478764,,,False,,,,,"> 1,000,000 tCO2-e per year",150000000000063,,,,,,,,,False,,,,,verra_platts,2262,intercambiado,95015,CALAMAR
110200000671840,110200000671840,2026-08-21T17:27:39.606896356,150000000000001,Verified Carbon Standard,,,2026-02-13T08:50:25,,Under validation (Public comment period closed),Under validation (Public comment period closed),4480,REDD++ Manglares del Bajo Baudo,"The Bajo Baudó Mangroves REDD++ Project is in the Pacific region in the department of Chocó, Colombia. It limits to the north with the municipality of Nuquí, to the south with the municipality of Medio Baudó, to the east with the municipality of Atrato and to the west with the Pacific Ocean. The project area is collectively owned by 5 Community Councils, which are Cuevita (R 2701/Dec 21, 2001), Pavasa (R 2695/Dec 21, 2001), Villa María de Purrichá (R 1129/May 23, 2000), Virudó (R 2698/Dec 21, 2001) and San Agustín de Terrón (R 3369/Dec 21, 2000). Although the total titled area for the 5 councils is 73,611 ha, the project area is 62,212 ha, which overlaps 51% with the DMRI Encanto de los Manglares del Bajo Baudó Management District, created through the agreement 008 of 2017. The (DRMI) is a Protected Area category that decentralizes the power of the environmental authority and allows decision-making by the communities that inhabit it. With the management of the area, new models of social and environmental territorial management have been created, however, there are several challenges in terms of governance and conservation of ecosystems. Through the DMRI declaration, sustainable management agreements have been reached with the communities and joint restoration and monitoring actions have been developed with the participation of other key institutional actors. The project area overlaps with two important ecosystems, mangrove forest (19.88% of the total project area), with an estimated average reserve of 800 tCO2e/ha, and Basal humid forest (80.12% of the total project area), with an estimated average reserve of 604 tCO2e/ha. The drivers of deforestation in the baseline have been due to the implementation of coconut crops, subsistence crops, crops for illicit use, and livestock; the drivers of degradation have been selective logging, illegal mining, fishing, and indiscriminate housing. The main objective of the project is: Reduce GHG emissions due to forest degradatio.",Carbon,No,2022-01-01T00:00:00,,True,True,,,2061-12-31T00:00:00,,,,4480,Colombian Institute for Technical Standards and Certification (ICONTEC),110100000042585.0,,UNDER_VAL_COMMENT_CLOSED,False,100000000000011,Colombia,Pizarro Bajo Baudo Choco Colombia,Choco,,5.329621,-77.345171,,,,,,4480,2022-01-01T00:00:00,2022-01-01T00:00:00,5.329621/-77.345171,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0007 (Version NA),,,2022-01-01T00:00:00,,150000000000045.0,Latin America,62212.0,https://www.biotradeco2.com/en/copia-de-proyectos,Multiple Project Proponents,"REDD,WRC",127026,,,False,,2022-01-01T00:00:00,2061-12-31T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,40.0,,,,,,,False,,,,,verra_platts,4480,original,27077,BAJO BAUDÓ
110200000677011,110200000677011,2026-08-21T17:27:52.588643082,150000000000001,Verified Carbon Standard,,,2026-08-11T16:33:42.814,,Under validation (Public comment period closed),Under validation (Public comment period closed),6047,"REFORESTATION OF GRAZING LANDS HACIENDA EL MANANTIAL IN PUERTO LÓPEZ, COLOMBIA","The Reforestation of Grazing Lands Hacienda El Manantial project is an Afforestation, Reforestation, and Revegetation (ARR) initiative developed under the Verified Carbon Standard (VCS) Program using methodology VM0047 v1.1 and complying with VCS Standard v5.0 requirements. Although the project was originally registered under the Clean Development Mechanism (CDM), this submission represents a new and independent registration under the VCS Program, fully reassessed for eligibility, additionality, baseline, leakage, non-permanence risk, and monitoring requirements.  The project is located in Puerto López, Meta, Colombia, within the Orinoquía tropical savanna region, covering approximately 2,200 hectares of degraded pasturelands across four farms. Before implementation, the area was used for extensive cattle grazing and affected by recurrent fires, resulting in degraded soils, low vegetation cover, and limited carbon stocks. Historical analysis confirmed that the lands had remained non-forested for more than ten years, making them eligible for ARR activities.  The project establishes FSC-certified forest plantations combining exotic and native species, including Eucalyptus pellita, Acacia mangium, Pinus caribaea, Hevea brasiliensis, and selected native species. Activities include site preparation, planting, fertilization, and long-term silvicultural management adapted to local conditions.  Project implementation began in 2014. The baseline scenario assumes the continuation of degraded grazing lands with low biomass accumulation. By converting these lands into sustainably managed forests, the project is expected to remove approximately 28,069 tCO₂e annually, totaling about 1.12 million tCO₂e over a 40-year crediting period after accounting for leakage and buffer contributions.",Carbon,No,2014-06-16T00:00:00,,True,True,,,2054-06-15T00:00:00,,,,6047,Preferred by Nature,110100000040831.0,,UNDER_VAL_COMMENT_CLOSED,False,100000000000011,Colombia,Puerto Lopez,Meta,,3.987699,-72.597515,,,,,,6047,2014-06-16T00:00:00,,3.987699/-72.597515,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0047 (Version NA),,,2014-06-16T00:00:00,,150000000000045.0,Latin America,3663.63,,Novartis de Colombia S.A,ARR,28068,,,False,,2014-06-16T00:00:00,2054-06-15T00:00:00,,"> 1,000,000 tCO2-e per year",150000000000063,1.0,40.0,,,,,,,False,,,,,verra_platts,6047,original,50573,PUERTO LÓPEZ
110200000671507,110200000671507,2026-08-21T17:27:39.583445253,150000000000001,Verified Carbon Standard,,,2025-01-28T04:38:51,,Withdrawn,Withdrawn,1233,Reforestation with Rubber on degraded lands of Colombia,"Project Description: The forestry project “Reforestation with Rubber on degraded lands of Colombia” consists of the planting of Hevea brasiliensis on 10.000 hectares. The project promotes sustainable development through reforestation and forest restoration activities in the oriental plains region of Colombia. It also supports the creation of value-added and exports for the rubber and wood products value chains, enhances and conserves biodiversity in the area, provides carbon sequestration for the mitigation of global warming, and encourages the commercialization of timber and non-timber products from the plantations (sale of wood and latex).",Carbon,No,2011-12-20T00:00:00,,True,True,,,2046-12-19T00:00:00,,,,1233,Colombian Institute for Technical Standards and Certification (ICONTEC),110100000042585.0,,WITHDRAWN,True,100000000000011,Colombia,"Arauca, Casanare, Meta and Vichada",Colombian Orinoco,,4.900273,-70.345494,,,,,,1233,2010-12-20T00:00:00,2010-12-20T00:00:00,4.900273/-70.345494,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,AR-ACM0003 (Version NA),,,2010-12-20T00:00:00,2020-08-26T00:00:00,150000000000045.0,Latin America,5918.0,,NACOBENA SAS (PP),ARR,38946,,,False,,2011-12-20T00:00:00,2046-12-19T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,35.0,,,,,,,False,,,,,verra_platts,1233,original,99624,SANTA ROSALÍA
110200000672800,110200000672800,2026-08-21T17:27:39.691127996,150000000000001,Verified Carbon Standard,,,2025-05-30T06:57:34,,Registered,Registered,1682,Regenerating Colombian Coffee Ecosystems,"Regenerating Colombian Coffee Ecosystems is a grouped afforestation and reforestation project initiated by PUR Projet in 2014 in the Colombian Northern Andean Montane Forests, where watersheds and coffee lands are severely eroded and biologically degraded.Colombia is the world’s third largest coffee producer and 95% of Colombian coffee-growing families operate on small plots of land, averaging five acres each. The Tropical Andes are one of the main coffee growing areas in Columbia and a major biodiversity hotspot, hosting 25% of the country's flora and being the richest ecoregion for birds in the country (974 bird species). However, Colombia’s Andean watersheds are threatened by uncontrolled deforestation due to rapid expansion of agriculture and cattle grazing, which strongly degrades the coffee farming conditions and the yields: low pollination, high erosion, frequent pests and diseases, low water resources. The lack of natural protection makes the farms highly vulnerable to extreme climatic events such as prolonged droughts, heavy rains, storms, landslides, etc. Besides, coffee farmers often depend on a single source of income and are highly vulnerable to market fluctuations: price volatility, demand variation, increased costs for inputs such as fertilizers, etc. Farms are not economically resilient and they are not resilient to climate change either. In this context, PUR Projet initiated an afforestation and reforestation project in Colombia in 2014, in collaboration with small-scale coffee farmers. PUR Projet is an international organization specialized in the development of ecosystems restoration and conservation projects, within agricultural supply chains like coffee and cocoa. PUR Projet also assists companies in insetting their supply chains and managing their socio-environmental commitments.",Carbon,No,2014-04-20T00:00:00,2025-05-30T06:57:34,True,True,,,2054-04-19T00:00:00,,,,1682,Ecocert S.A.,110100000039417.0,,REGISTERED,True,100000000000011,Colombia,Cauca; Nariño,La Sierra; Rosas; La Vega El Peñol; El Tambo,,6.497593,-75.012988,,,,,,1682,2014-04-20T00:00:00,2014-04-20T00:00:00,6.497593/-75.012988,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,AR-AMS0007 (Version 3.1),,,2014-04-20T00:00:00,2020-06-04T00:00:00,150000000000045.0,Latin America,4649.0,,The PURE PROJECT SAS (PP),ARR,7107,,,False,,2014-04-20T00:00:00,2054-04-19T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,40.0,,,,,,,False,,,,,verra_platts,1682,original,05670,SAN ROQUE
110200000674420,110200000674420,2026-08-21T17:27:46.121490633,150000000000001,Verified Carbon Standard,,,2026-07-26T21:23:43.636,,Registered,Registered,576,"Restoration of degraded areas and reforestation in Cáceres and Cravo Norte, Colombia","The project envisions the reforestation of grasslands in Colombia. The grasslands show low soil carbon content because of soil degradation and/or climate-edaphic conditions. The A/R project activity proposes to reforest ~ 1,230 ha in the area of Cáceres/Antioquia and ~ 9,640 ha in Cravo Norte/Arauca. The project areas were previously exposed to extensive cattle grazing activities. In addition to cattle grazing, some parts of the Cáceres area was exposed to alluvial gold mining. The project seeks to promote sustainable management of forest resources in a manner that fosters natural regeneration. Since 2002, Asorpar Ltd. has been reforesting land with about 25 native tree species planted in different stand models that allow for natural regeneration of flown in seeds on the reforestation sites. Asorpar Ltd. puts emphasis on promoting mixed stands. This sets their approach apart from other commercial plantation forestry entities active in Colombia. The management of mixed stands is far more challenging than of monocultures. This circumstance is reinforced by the fact that little is known about several tree species planted in the project, particularly with regard to their growth performance and silvicultural management. Hence, the proposed project activity offers a unique opportunity to obtain valuable knowledge about silvicultural management practices for mixed plantation forestry and suitability of native tree species for commercial plantation forestry.",,No,2002-02-02T00:00:00,2026-02-05T19:00:47,True,True,,,2032-02-01T00:00:00,,,,576,KBS Certification Services Limited,110100000036823.0,,REGISTERED,True,100000000000011,Colombia,Antioquia and Arauca,Antioquia and Arauca,,7.587132,-75.251756,,,,,,576,2002-02-01T00:00:00,2002-02-01T00:00:00,7.587132/-75.251756,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,"AR-ACM0003 (Version NA), AR-AM0005 (Version NA)",,,2002-02-01T00:00:00,2020-04-06T00:00:00,150000000000045.0,Latin America,1200.0,,Asorpar Ltd.,ARR,80000,,,False,,2002-02-02T00:00:00,2032-02-01T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,576,original,05120,CÁCERES
110200000674734,110200000674734,2026-08-21T17:27:46.195300327,150000000000001,Verified Carbon Standard,,,2026-04-23T13:30:46,,Registration requested,Registration requested,4748,RESTORED PRODUCTIVE LANDSCAPES IN THE MAGDALENA RIVER MIDDLE BASIN IN COLOMBIA,"The main objectives of this project are: First, to recover lands degraded by land uses related to deforestation, such as cattle ranching; through ecological restoration, agroforestry systems and assisted natural regeneration, to ensure the recovery of forests inhabited by many species of flora and fauna, including endangered species such as the brown spider monkey, the blue-billed curassow, capuchin monkey, the white-faced curassow, and the night monkey. Second, by implementing restoration corridors to reconnect wild populations within a grassland matrix to increase the flow of individuals, and therefore the genetic flow, of these populations and thus increase their resilience and probability of survival in the medium and long term. And third, to recover strategic areas that are degraded, such as the banks of rivers and other bodies of water or areas where grassland productivity is low. FPP Colombia (project proponent) is a non-profit organization promoting biodiversity research and conservation focusing on endangered primate species. FPP initiated one of Colombia's first studies and conservation programs for the brown spider monkey. FPP operates one of the longest-running research projects in Latin America, focusing on the brown spider monkey, one of the world's most endangered primates. FPP's activities have been concentrated in the Middle Magdalena River Valley, an area relatively little studied affected by human activity and part of a global biodiversity hotspot (Tumbes-Chocó-Magdalena). The Proyecto de Vida Silvestre, an initiative of Ecopetrol SA, Fondo Acción and WCS, seeks to conserve biodiversity in 3 regions of Colombia of biological and cultural importance, but which face increasing pressures that threaten natural resources. Through the articulation of these conservation initiatives, sustainability is sought through the development of a grouped carbon project which will generate income from carbon credits to achieve the objectives of ecosystem recovery",Carbon,No,2023-02-01T00:00:00,,True,True,,,2053-01-31T00:00:00,,,,4748,Colombian Institute for Technical Standards and Certification (ICONTEC),110100000042585.0,,REGISTRATION_REQUESTED,False,100000000000011,Colombia,"Yondó, Puerto Parra, Cimitarra and Barrancabermeja",Antioquia and Santander,,6.690832,-74.235555,,,,,,4748,2023-02-01T00:00:00,2023-02-01T00:00:00,6.690832/-74.235555,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,AR-ACM0003 (Version NA),,,2023-02-01T00:00:00,,150000000000045.0,Latin America,3000.0,,FUNDACIÓN PROYECTO PRIMATES - FPP,ARR,231,,,False,,2023-02-01T00:00:00,2053-01-31T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,4748,original,68190,CIMITARRA
110200000676553,110200000676553,2026-08-21T17:27:52.548585633,150000000000001,Verified Carbon Standard,,,2025-07-28T17:28:54,,Registered,Registered,1396,Rio Pepe y ACABA REDD+ Project,"REDD+ Project to mitigate climate change, protect rich biodiversity, and generate sources of income for poor communities, through forest governance, capacity building, and productive activities that will prevent selective logging of native forests, avoiding degradation and deforestation. Located in the midst of Choco, Northwestern Province of Colombia. Developed by BIOREDD+/USAID",Carbon,No,2014-12-01T00:00:00,2025-07-28T17:28:54,True,True,,,2044-11-30T00:00:00,,,,1396,"Rainforest Alliance, Inc. (Rainforest Alliance)",110100000041307.0,,REGISTERED,True,100000000000011,Colombia,Bajo Baudó and Medio Baudó,Choco,,5.117181,-76.93361,,,,,,1396,2014-12-01T00:00:00,2014-12-01T00:00:00,5.117181/-76.933610,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,True,,VM0006 (Version NA),,,2014-12-01T00:00:00,2020-04-06T00:00:00,150000000000045.0,Latin America,48177.0,,Multiple Project Proponents,REDD,68454,,,False,,2014-12-01T00:00:00,2044-11-30T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,1396,original,27430,MEDIO BAUDÓ
110200000673113,110200000673113,2026-08-21T17:27:45.985565841,150000000000001,Verified Carbon Standard,,,2026-04-06T16:50:33,,Registered,Registered,1806,Riscales REDD+ Project,"This project is an AFOLU project under REDD project category. Specifically, the project is of the Avoided Unplanned Deforestation & Degradation (AUDD) project category. The project is estimated to generate approximately 5.5 million VCUs over 30 years. The project area is located in the collective territory of Los Riscales in the Pacific coastal in the department of Chocó. Belonging to the biologically diverse Chocó-Darién bioregion.The project will have climate, community and biodiversity benefits. Climate benefits relate to the GHG emission reduction resulting from implementing the project, in particular due to the reduction in the rhythm of land use changes from forests to agriculture and livestock raising. Biodiversity benefits related to protection of High Conservation Values in one of the world´s megadiverse hotspots. And Community benefits through enhancing community livelihoods, and strengthening forest governance capacity.PUBLIC COMMENT PERIOD:This project is open for public comment from 14 November – 14 December 2018. <a href=mailto:secretariat@verra.org?subject=Riscales REDD+ Project comments>Submit comments from 14 November – 14 December 2018",Carbon,No,2014-04-01T00:00:00,2026-04-06T16:50:33,True,True,,,2044-03-31T00:00:00,,,,1806,"AENOR CONFIA, S.A. (UNIPERSONAL)",110100000041003.0,,REGISTERED,True,100000000000011,Colombia,Riscales,Chocó,,5.690137,-77.312893,,,,,,1806,2014-04-01T00:00:00,2014-04-01T00:00:00,5.690137/-77.312893,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0007 (Version 1),,,2014-04-01T00:00:00,2025-05-23T00:00:00,150000000000045.0,Latin America,162314.0,,Consejo Comunitario General Los Riscales.,REDD,100537,,,False,,2014-04-01T00:00:00,2044-03-31T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,30.0,,,,,,,False,,,,,verra_platts,1806,original,27495,NUQUÍ
110200000677447,110200000677447,2026-08-21T17:27:52.61239224,150000000000001,Verified Carbon Standard,,,2022-03-31T13:46:12,,Withdrawn,Withdrawn,1173,San Andres Hydroelectric project,"San Andrés Hydroelectric Project is a run of river hydroelectric power plant that will be implemented on the San Andrés River located in the San Andrés de Cuerquia Municipality on the northern region  of the department of Antioquia in the Republic of Colombia. The power-plant will have an installed Effective capacity 19.9 MW and Annual Power Production 172GWh; Total estimated emissions reduction for the crediting period is 473,170 tonnes of CO2 e; the power-plant will be connected to the national grid on the Yarumal II substation, with a 36km 110kV transmission line.The installation of the project is expected to be finished on July 1st 2013.  the project is fully authorized by the respective national authorities including The Unique Environmental Licence is awarded to Celsia S.A. E.S.P by Resolution Nº130 TH 12079241 and the authorization of the CRE (energy regulation commission)",Carbon,No,2013-10-01T00:00:00,,True,True,,,2023-09-30T00:00:00,,,,1173,Swiss Association for Quality and Management Systems (SQS),110100000045144.0,,WITHDRAWN,False,100000000000011,Colombia,municipality San Andrés de Cuerquia,department of Antioquia,,6.894,-75.6372,,,,,,1173,2013-03-22T00:00:00,2013-03-22T00:00:00,6.894000/-75.637200,Energy industries (renewable/non-renewable sources),,,,,,,,,,,,,,,True,,ACM0002 (Version 13),,,2013-03-22T00:00:00,2020-04-06T00:00:00,150000000000045.0,Latin America,,,Celsia Colombia S.A. E.S.P. (PP),,47317,,,False,,2013-10-01T00:00:00,2023-09-30T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,,,,,,,,False,,,,,verra_platts,1173,original,05647,SAN ANDRÉS DE CUERQUÍA
110200000676610,110200000676610,2026-08-21T17:27:52.551734689,150000000000001,Verified Carbon Standard,,,2023-04-10T21:24:54,,Units transferred from approved GHG program,Units transferred from approved GHG program,1909,Santa Ana Hydroelectric Plant - CER Conversion,This project is not registered with VCS. More information on the project can be found at CDM Project ID 0275: https://cdm.unfccc.int/Projects/DB/TUEV-SUED1140544492.1/view,Carbon,No,2012-08-01T00:00:00,,True,True,,,2022-07-31T00:00:00,,,,1909,TÜV SÜD South Asia Private Limited,110100000044895.0,,UNITS_TRANSFER_APPROVE_GHG_PROG,True,100000000000011,Colombia,"Distrito Capital, in the suburb of USAQUEN",Bogotá,,4.42,-74.04,,,,,,1909,2000-11-20T00:00:00,2000-11-20T00:00:00,4.420000/-74.040000,Energy industries (renewable/non-renewable sources),,,,,,,,,,,,,,,False,,AMS-I.D. (Version NA),,,2000-11-20T00:00:00,,150000000000045.0,Latin America,,,Credits transferred from approved GHG program,,20642,,,False,,2012-08-01T00:00:00,2022-07-31T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,,,,,,,,False,,,,,verra_platts,1909,original,25845,UNE
110200000672677,110200000672677,2026-08-21T17:27:39.682232388,150000000000001,Verified Carbon Standard,,,2025-08-12T05:01:24,,Late to Verify,Late to Verify,1796,Santa Rosa - Altamira hydroelectric projects,"The Santa Rosa-Altamira hydroelectric projects considers the installation of two run-of-river renewable small hydroelectric plants, at the Lenguaruco River, in jurisdiction of the municipality of Suaita, Department of Santander and municipalities of Santana and Chitaraque, Department of Boyaca, with an effective power rating of 19.9 MW each and a predicted supply of about 271.9 GWh (for both power plants) per year to feed the National Interconnected System of Colombia.",Carbon,No,2020-07-01T00:00:00,,True,True,,,2030-06-30T00:00:00,,,,1796,EPIC Sustainability Services Private Limited,110100000039106.0,,LATE_TO_VERIFY,False,100000000000011,Colombia,Colombia,Bucaramanga city,,6.088038,-73.461172,,,,,,1796,2020-07-01T00:00:00,2020-07-01T00:00:00,6.088038/-73.461172,Energy industries (renewable/non-renewable sources),,,,,,,,,,,,,,,False,,ACM0002 (Version 19),,,2020-07-01T00:00:00,2020-11-23T00:00:00,150000000000045.0,Latin America,,,Desarrollo de Energías Renovables S.A.S .ES.P.,,99804,,,False,,2020-07-01T00:00:00,2030-06-30T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,,,,,,,,False,,,,,verra_platts,1796,original,68770,SUAITA
110200000674601,110200000674601,2026-08-21T17:27:46.187177747,150000000000001,Verified Carbon Standard,,,2025-07-25T11:53:43,,Registered,Registered,2750,Saving Colombia's Cloud Forest,"The tropical Andes are among the most vulnerable places on earth due to the dual impacts of climate change and human population pressures. With the intense and historic livestock activity in the area, deforestation in the valleys north and south have almost completely isolated the eastern forest. The remaining habitat is an oasis of biodiversity and one of Colombia’s many national treasures. The region also contains two important watersheds: the Río San Juan Antioquia, and Río San Juan Bravo Chocó.  These watersheds provide critical ecosystem services to communities living and working throughout the area and the forests are vital to protection of the headwaters of these important sources of fresh water to the surrounding communities. Without them, landslides, silting, and flooding threaten the health and safety of thousands of residents. As our planet’s climate systems continue to be altered, it is highly likely that some or many of the species found in cloud forests will be lost forever. The effects of climate change are already apparent here. As a result, many cloud forest species have started to migrate upslope to maintain a favorable climate. However, their routes are often blocked by a degraded and fragmented landscape caused by agriculture moving up the mountainside and penetrating deeper into the lowlands. Our goal is to create a large, protected area for endemic and threatened species to shield them from imminent threats, mitigate climate impacts, and prevent extinctions. Since 2017, we have worked closely with our local partner Fundación Colibri to create a vital connection across a narrow ridgeline. This ecological corridor will safeguard endemic and endangered wildlife and offers important protection for the headwaters of a major river, the primary source of fresh water for communities throughout the region.",Carbon,No,2017-01-01T00:00:00,2025-07-25T11:53:43,True,True,,,2056-12-31T00:00:00,,,,2750,TÜV SÜD America Inc.,110100000042477.0,,REGISTERED,True,100000000000011,Colombia,El Jardin,Antioquia,,5.48824,-75.89989,,,,,,2750,2017-01-01T00:00:00,2017-01-01T00:00:00,5.488240/-75.899890,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,AR-ACM0003 (Version 2),,,2017-01-01T00:00:00,2025-02-21T00:00:00,150000000000045.0,Latin America,556.0,https://savingnature.com/cloud-forests-colombia-la-mesenia/,"Saving Nature, Inc. (PP)",ARR,7920,,,False,,2017-01-01T00:00:00,2056-12-31T00:00:00,,"5,000 - 1,000,000 tCO2-e per year",150000000000062,1.0,40.0,,,,,,,False,,,,,verra_platts,2750,original,05034,ANDES
110200000677451,110200000677451,2026-08-21T17:27:52.612598935,150000000000001,Verified Carbon Standard,,,2025-12-16T19:17:05,,Under validation (Public comment period closed),Under validation (Public comment period closed),5169,Sembrando Futuro 2.0,"The Sembrando Futuro 2.0 project aims to restore native forests across the Central and Western Andes of Colombia. Designed as a grouped ARR project, its first instance focuses on restoring 555 hectares of degraded lands in the departments of Antioquia, Caldas, and Chocó, with a long-term goal of expanding within the region. Restoration areas span diverse Andean ecosystems—including tropical humid, premontane, low montane, and montane forests—located between 80 and more than 3,100 meters in altitude. These forests have undergone extensive degradation due to agricultural expansion, cattle ranching, and land-use pressures. The project centers on the recovery of native forests, planting over 70 native species to accelerate ecological succession, improve forest structure, and strengthen connectivity between fragmented habitats. Restoration activities contribute to climate mitigation through increased carbon sequestration and enhanced ecosystem resilience. Sembrando Futuro 2.0 creates substantial community benefits by generating jobs, strengthening local technical capacity, and improving livelihoods through training and equitable carbon revenue sharing. Participating landowners formalize their commitments through 40-year Conservation Agreements, ensuring long-term forest protection, maintenance responsibilities, and sustained community engagement. The project promotes biodiversity conservation by restoring habitat within and around areas of high ecological importance and key wildlife corridors. At least eight IUCN-listed plant species are expected to benefit from reduced threats and habitat expansion. Planting began in September 2023, with the first instance planned for completion in 2025. This initial instance is expected to remove 159,280 tCO₂e over 40 years. Sembrando Futuro 2.0 represents a long-term, scalable effort to restore Andean forest ecosystems, enhance biodiversity, support rural livelihoods, and contribute to national and global climate goals.",Carbon,No,2023-09-18T00:00:00,,True,True,,,2063-09-17T00:00:00,,,,5169,TÜV NORD CERT GmbH,110100000044456.0,,UNDER_VAL_COMMENT_CLOSED,False,100000000000011,Colombia,"Antioquia, Caldas and Chocó",,,5.9,-75.6,,,,,,5169,2023-09-18T00:00:00,2023-09-18T00:00:00,5.900000/-75.600000,Agriculture Forestry and Other Land Use,,,,,,,,,,,,,,,False,,VM0047 (Version NA),,,2023-09-18T00:00:00,,150000000000045.0,Latin America,555.0,,Terraformation Inc. (PP),ARR,3982,,,False,,2023-09-18T00:00:00,2063-09-17T00:00:00,,"< 5,000 tCO2-e per year",150000000000061,1.0,40.0,,,,,,,False,,,,,verra_platts,5169,original,05679,SANTA BÁRBARA
